"date, price"
"2015-04-09","102.099998"
"2015-04-10","101.339996"
"2015-04-13","100.290001"
"2015-04-14","98.629997"
"2015-04-15","100.750000"
"2015-04-16","101.629997"
"2015-04-17","99.730003"
"2015-04-20","101.029999"
"2015-04-21","101.239998"
"2015-04-22","102.690002"
"2015-04-23","98.580002"
"2015-04-24","95.330002"
"2015-04-27","96.930000"
"2015-04-28","96.220001"
"2015-04-29","95.419998"
"2015-04-30","96.120003"
"2015-05-01","100.989998"
"2015-05-04","100.129997"
"2015-05-05","97.440002"
"2015-05-06","98.489998"
"2015-05-07","100.739998"
"2015-05-08","103.980003"
"2015-05-11","103.570000"
"2015-05-12","101.779999"
"2015-05-13","101.639999"
"2015-05-14","102.660004"
"2015-05-15","102.720001"
"2015-05-18","103.110001"
"2015-05-19","102.790001"
"2015-05-20","102.879997"
"2015-05-21","106.790001"
"2015-05-22","107.180000"
"2015-05-26","106.989998"
"2015-05-27","110.709999"
"2015-05-28","110.790001"
"2015-05-29","112.250000"
"2015-06-01","111.980003"
"2015-06-02","110.629997"
"2015-06-03","108.230003"
"2015-06-04","106.739998"
"2015-06-05","106.980003"
"2015-06-08","103.830002"
"2015-06-09","103.809998"
"2015-06-10","105.309998"
"2015-06-11","104.690002"
"2015-06-12","103.809998"
"2015-06-15","102.790001"
"2015-06-16","103.150002"
"2015-06-17","102.180000"
"2015-06-18","105.180000"
"2015-06-19","104.620003"
"2015-06-22","104.599998"
"2015-06-23","103.419998"
"2015-06-24","102.940002"
"2015-06-25","102.629997"
"2015-06-26","100.519997"
"2015-06-29","97.500000"
"2015-06-30","98.199997"
"2015-07-01","97.629997"
"2015-07-02","98.120003"
"2015-07-06","96.709999"
"2015-07-07","96.470001"
"2015-07-08","92.239998"
"2015-07-09","90.510002"
"2015-07-10","92.730003"
"2015-07-13","91.800003"
"2015-07-14","94.739998"
"2015-07-15","92.879997"
"2015-07-16","91.790001"
"2015-07-17","91.279999"
"2015-07-20","90.010002"
"2015-07-21","92.400002"
"2015-07-22","90.279999"
"2015-07-23","93.000000"
"2015-07-24","90.279999"
"2015-07-27","88.220001"
"2015-07-28","91.040001"
"2015-07-29","91.800003"
"2015-07-30","97.870003"
"2015-07-31","96.989998"
"2015-08-03","97.970001"
"2015-08-04","95.279999"
"2015-08-05","97.019997"
"2015-08-06","95.730003"
"2015-08-07","96.339996"
"2015-08-10","99.279999"
"2015-08-11","96.279999"
"2015-08-12","93.830002"
"2015-08-13","93.650002"
"2015-08-14","91.620003"
"2015-08-17","91.580002"
"2015-08-18","88.339996"
"2015-08-19","87.010002"
"2015-08-20","82.019997"
"2015-08-21","80.330002"
"2015-08-24","79.260002"
"2015-08-25","80.839996"
"2015-08-26","85.019997"
"2015-08-27","86.639999"
"2015-08-28","86.730003"
"2015-08-31","84.650002"
"2015-09-01","81.839996"
"2015-09-02","84.889999"
"2015-09-03","85.709999"
"2015-09-04","84.430000"
"2015-09-08","90.680000"
"2015-09-09","88.870003"
"2015-09-10","86.879997"
"2015-09-11","88.410004"
"2015-09-14","90.260002"
"2015-09-15","90.470001"
"2015-09-16","90.940002"
"2015-09-17","91.019997"
"2015-09-18","90.080002"
"2015-09-21","90.349998"
"2015-09-22","86.349998"
"2015-09-23","85.570000"
"2015-09-24","85.680000"
"2015-09-25","86.709999"
"2015-09-28","82.430000"
"2015-09-29","82.320000"
"2015-09-30","87.070000"
"2015-10-01","85.339996"
"2015-10-02","85.879997"
"2015-10-05","85.300003"
"2015-10-06","84.730003"
"2015-10-07","84.940002"
"2015-10-08","86.489998"
"2015-10-09","87.320000"
"2015-10-12","89.010002"
"2015-10-13","87.019997"
"2015-10-14","91.519997"
"2015-10-15","94.089996"
"2015-10-16","93.220001"
"2015-10-19","93.419998"
"2015-10-20","91.989998"
"2015-10-21","91.320000"
"2015-10-22","97.949997"
"2015-10-23","96.089996"
"2015-10-26","91.410004"
"2015-10-27","90.300003"
"2015-10-28","90.919998"
"2015-10-29","73.000000"
"2015-10-30","78.349998"
"2015-11-02","76.629997"
"2015-11-03","78.489998"
"2015-11-04","79.980003"
"2015-11-05","79.500000"
"2015-11-06","80.889999"
"2015-11-09","81.120003"
"2015-11-10","80.570000"
"2015-11-11","81.339996"
"2015-11-12","79.440002"
"2015-11-13","77.820000"
"2015-11-16","78.730003"
"2015-11-17","78.419998"
"2015-11-18","81.910004"
"2015-11-19","80.919998"
"2015-11-20","79.769997"
"2015-11-23","78.559998"
"2015-11-24","83.339996"
"2015-11-25","84.480003"
"2015-11-27","88.360001"
"2015-11-30","93.459999"
"2015-12-01","94.089996"
"2015-12-02","91.919998"
"2015-12-03","89.919998"
"2015-12-04","90.449997"
"2015-12-07","86.250000"
"2015-12-08","87.550003"
"2015-12-09","86.239998"
"2015-12-10","88.459999"
"2015-12-11","83.279999"
"2015-12-14","83.440002"
"2015-12-15","83.919998"
"2015-12-16","85.919998"
"2015-12-17","84.580002"
"2015-12-18","84.099998"
"2015-12-21","85.279999"
"2015-12-22","85.269997"
"2015-12-23","84.529999"
"2015-12-24","86.419998"
"2015-12-28","85.879997"
"2015-12-29","86.320000"
"2015-12-30","85.760002"
"2015-12-31","84.250000"
"2016-01-04","84.440002"
"2016-01-05","82.389999"
"2016-01-06","80.349998"
"2016-01-07","76.000000"
"2016-01-08","75.180000"
"2016-01-11","77.220001"
"2016-01-12","77.779999"
"2016-01-13","74.250000"
"2016-01-14","74.510002"
"2016-01-15","68.650002"
"2016-01-19","68.430000"
"2016-01-20","70.809998"
"2016-01-21","72.059998"
"2016-01-22","74.720001"
"2016-01-25","72.379997"
"2016-01-26","71.660004"
"2016-01-27","70.650002"
"2016-01-28","70.279999"
"2016-01-29","74.779999"
"2016-02-01","76.339996"
"2016-02-02","72.879997"
"2016-02-03","70.779999"
"2016-02-04","76.309998"
"2016-02-05","70.699997"
"2016-02-08","64.000000"
"2016-02-09","65.540001"
"2016-02-10","66.150002"
"2016-02-11","65.070000"
"2016-02-12","67.300003"
"2016-02-16","69.440002"
"2016-02-17","70.349998"
"2016-02-18","67.599998"
"2016-02-19","66.470001"
"2016-02-22","69.910004"
"2016-02-23","68.239998"
"2016-02-24","70.010002"
"2016-02-25","70.900002"
"2016-02-26","72.230003"
"2016-02-29","71.239998"
"2016-03-01","74.230003"
"2016-03-02","75.550003"
"2016-03-03","74.519997"
"2016-03-04","76.629997"
"2016-03-07","76.980003"
"2016-03-08","75.480003"
"2016-03-09","76.730003"
"2016-03-10","77.220001"
"2016-03-11","78.099998"
"2016-03-14","78.809998"
"2016-03-15","79.070000"
"2016-03-16","79.889999"
"2016-03-17","81.220001"
"2016-03-18","83.379997"
"2016-03-21","82.750000"
"2016-03-22","83.059998"
"2016-03-23","81.220001"
"2016-03-24","81.250000"
"2016-03-28","80.870003"
"2016-03-29","81.690002"
"2016-03-30","81.750000"
"2016-03-31","81.070000"
"2016-04-01","82.050003"
"2016-04-04","81.570000"
"2016-04-05","81.120003"
"2016-04-06","83.019997"
"2016-04-07","81.260002"
"2016-04-08","82.739998"
"2016-04-11","82.980003"
"2016-04-12","82.690002"
"2016-04-13","85.050003"
"2016-04-14","85.489998"
"2016-04-15","84.379997"
"2016-04-18","84.129997"
"2016-04-19","82.889999"
"2016-04-20","85.010002"
"2016-04-21","84.139999"
"2016-04-22","84.389999"
"2016-04-25","83.339996"
"2016-04-26","86.690002"
"2016-04-27","88.940002"
"2016-04-28","85.870003"
"2016-04-29","85.279999"
"2016-05-02","86.339996"
"2016-05-03","85.470001"
"2016-05-04","83.820000"
"2016-05-05","85.239998"
"2016-05-06","85.360001"
"2016-05-09","85.040001"
"2016-05-10","86.070000"
"2016-05-11","85.589996"
"2016-05-12","83.250000"
"2016-05-13","83.070000"
"2016-05-16","84.970001"
"2016-05-17","84.750000"
"2016-05-18","87.029999"
"2016-05-19","86.430000"
"2016-05-20","88.389999"
"2016-05-23","88.959999"
"2016-05-24","91.580002"
"2016-05-25","91.949997"
"2016-05-26","91.330002"
"2016-05-27","92.120003"
"2016-05-31","94.489998"
"2016-06-01","94.339996"
"2016-06-02","93.500000"
"2016-06-03","92.070000"
"2016-06-06","90.260002"
"2016-06-07","90.489998"
"2016-06-08","90.500000"
"2016-06-09","90.290001"
"2016-06-10","88.430000"
"2016-06-13","87.400002"
"2016-06-14","87.370003"
"2016-06-15","85.989998"
"2016-06-16","86.129997"
"2016-06-17","85.019997"
"2016-06-20","85.349998"
"2016-06-21","85.870003"
"2016-06-22","85.919998"
"2016-06-23","87.360001"
"2016-06-24","80.070000"
"2016-06-27","75.040001"
"2016-06-28","76.470001"
"2016-06-29","78.320000"
"2016-06-30","78.339996"
"2016-07-01","77.970001"
"2016-07-05","76.440002"
"2016-07-06","76.050003"
"2016-07-07","76.470001"
"2016-07-08","79.150002"
"2016-07-11","79.839996"
"2016-07-12","80.610001"
"2016-07-13","80.680000"
"2016-07-14","79.580002"
"2016-07-15","79.680000"
"2016-07-18","81.730003"
"2016-07-19","81.540001"
"2016-07-20","84.169998"
"2016-07-21","83.290001"
"2016-07-22","84.400002"
"2016-07-25","83.949997"
"2016-07-26","87.900002"
"2016-07-27","87.440002"
"2016-07-28","84.349998"
"2016-07-29","84.089996"
"2016-08-01","84.230003"
"2016-08-02","81.849998"
"2016-08-03","83.150002"
"2016-08-04","84.250000"
"2016-08-05","85.739998"
"2016-08-08","85.919998"
"2016-08-09","86.370003"
"2016-08-10","85.720001"
"2016-08-11","86.180000"
"2016-08-12","86.029999"
"2016-08-15","88.519997"
"2016-08-16","87.410004"
"2016-08-17","88.260002"
"2016-08-18","87.599998"
"2016-08-19","88.379997"
"2016-08-22","88.129997"
"2016-08-23","88.860001"
"2016-08-24","87.349998"
"2016-08-25","87.610001"
"2016-08-26","88.489998"
"2016-08-29","88.940002"
"2016-08-30","88.500000"
"2016-08-31","88.019997"
"2016-09-01","87.949997"
"2016-09-02","88.150002"
"2016-09-06","87.830002"
"2016-09-07","86.610001"
"2016-09-08","85.889999"
"2016-09-09","81.400002"
"2016-09-12","82.910004"
"2016-09-13","82.500000"
"2016-09-14","83.550003"
"2016-09-15","85.540001"
"2016-09-16","83.750000"
"2016-09-19","82.989998"
"2016-09-20","82.790001"
"2016-09-21","83.379997"
"2016-09-22","84.389999"
"2016-09-23","83.900002"
"2016-09-26","82.529999"
"2016-09-27","82.430000"
"2016-09-28","82.239998"
"2016-09-29","96.120003"
"2016-09-30","102.010002"
"2016-10-03","102.760002"
"2016-10-04","103.230003"
"2016-10-05","102.500000"
"2016-10-06","103.489998"
"2016-10-07","102.989998"
"2016-10-10","102.830002"
"2016-10-11","101.930000"
"2016-10-12","102.739998"
"2016-10-13","101.839996"
"2016-10-14","101.400002"
"2016-10-17","100.879997"
"2016-10-18","101.650002"
"2016-10-19","101.029999"
"2016-10-20","104.489998"
"2016-10-21","101.709999"
"2016-10-24","101.839996"
"2016-10-25","100.639999"
"2016-10-26","98.660004"
"2016-10-27","99.080002"
"2016-10-28","99.779999"
"2016-10-31","100.000000"
"2016-11-01","99.550003"
"2016-11-02","99.029999"
"2016-11-03","98.739998"
"2016-11-04","98.699997"
"2016-11-07","98.720001"
"2016-11-08","99.010002"
"2016-11-09","97.279999"
"2016-11-10","96.589996"
"2016-11-11","97.730003"
"2016-11-14","96.739998"
"2016-11-15","97.800003"
"2016-11-16","97.830002"
"2016-11-17","98.059998"
"2016-11-18","98.879997"
"2016-11-21","98.589996"
"2016-11-22","98.839996"
"2016-11-23","99.330002"
"2016-11-25","99.510002"
"2016-11-28","99.059998"
"2016-11-29","98.849998"
"2016-11-30","99.150002"
"2016-12-01","97.750000"
"2016-12-02","97.970001"
"2016-12-05","97.800003"
"2016-12-06","97.809998"
"2016-12-07","98.389999"
"2016-12-08","98.150002"
"2016-12-09","98.330002"
"2016-12-12","98.139999"
"2016-12-13","98.199997"
"2016-12-14","97.830002"
"2016-12-15","97.779999"
"2016-12-16","97.190002"
"2016-12-19","97.129997"
"2016-12-20","97.099998"
"2016-12-21","97.699997"
"2016-12-22","97.879997"
"2016-12-23","98.199997"
"2016-12-27","99.000000"
"2016-12-28","98.389999"
"2016-12-29","98.099998"
"2016-12-30","98.010002"
"2017-01-03","97.660004"
"2017-01-04","98.300003"
"2017-01-05","98.400002"
"2017-01-06","98.209999"
"2017-01-09","98.110001"
"2017-01-10","98.629997"
"2017-01-11","98.480003"
"2017-01-12","98.300003"
"2017-01-13","98.379997"
"2017-01-17","97.620003"
"2017-01-18","98.010002"
"2017-01-19","98.059998"
"2017-01-20","97.800003"
"2017-01-23","96.000000"
"2017-01-24","96.699997"
"2017-01-25","97.500000"
"2017-01-26","97.260002"
"2017-01-27","97.879997"
"2017-01-30","98.019997"
"2017-01-31","97.849998"
"2017-02-01","97.750000"
"2017-02-02","99.010002"
"2017-02-03","99.459999"
"2017-02-06","100.050003"
"2017-02-07","101.269997"
"2017-02-08","102.080002"
"2017-02-09","101.599998"
"2017-02-10","101.989998"
"2017-02-13","102.260002"
"2017-02-14","102.279999"
"2017-02-15","102.580002"
"2017-02-16","102.489998"
"2017-02-17","102.400002"
"2017-02-21","102.599998"
"2017-02-22","102.650002"
"2017-02-23","102.589996"
"2017-02-24","102.830002"
"2017-02-27","102.809998"
"2017-02-28","102.809998"
"2017-03-01","103.199997"
"2017-03-02","103.610001"
"2017-03-03","103.860001"
"2017-03-06","103.889999"
"2017-03-07","103.769997"
"2017-03-08","103.870003"
"2017-03-09","103.919998"
"2017-03-10","104.220001"
"2017-03-13","103.989998"
"2017-03-14","103.800003"
"2017-03-15","103.750000"
"2017-03-16","103.400002"
"2017-03-17","103.269997"
"2017-03-20","103.330002"
"2017-03-21","102.940002"
"2017-03-22","102.730003"
"2017-03-23","102.699997"
"2017-03-24","102.989998"
"2017-03-27","103.220001"
"2017-03-28","103.180000"
"2017-03-29","103.620003"
"2017-03-30","103.750000"
"2017-03-31","103.500000"
"2017-04-03","104.269997"
"2017-04-04","105.050003"
"2017-04-05","104.800003"
"2017-04-06","104.400002"
"2017-04-07","104.550003"
"2017-04-10","104.169998"
"2017-04-11","103.970001"
"2017-04-12","103.690002"
"2017-04-13","103.230003"
"2017-04-17","103.169998"
"2017-04-18","103.309998"
"2017-04-19","104.230003"
"2017-04-20","104.430000"
"2017-04-21","104.360001"
"2017-04-24","104.769997"
"2017-04-25","105.209999"
"2017-04-26","105.470001"
"2017-04-27","105.449997"
"2017-04-28","105.750000"
"2017-05-01","105.959999"
"2017-05-02","105.760002"
"2017-05-03","105.790001"
"2017-05-04","106.779999"
"2017-05-05","106.580002"
"2017-05-08","106.900002"
"2017-05-09","106.769997"
"2017-05-10","106.680000"
"2017-05-11","106.860001"
"2017-05-12","106.870003"
"2017-05-15","107.040001"
"2017-05-16","107.699997"
"2017-05-17","107.389999"
"2017-05-18","107.269997"
"2017-05-19","107.750000"
"2017-05-22","108.169998"
"2017-05-23","108.089996"
"2017-05-24","108.000000"
"2017-05-25","107.949997"
"2017-05-26","108.000000"
"2017-05-30","108.139999"
"2017-05-31","109.900002"
"2017-06-01","109.320000"
"2017-06-02","109.150002"
"2017-06-05","109.220001"
"2017-06-06","108.849998"
"2017-06-07","109.209999"
"2017-06-08","109.230003"
"2017-06-09","108.580002"
"2017-06-12","108.220001"
"2017-06-13","109.110001"
"2017-06-14","109.269997"
"2017-06-15","109.000000"
"2017-06-16","109.089996"
"2017-06-19","109.150002"
"2017-06-20","109.000000"
"2017-06-21","109.169998"
"2017-06-22","109.500000"
"2017-06-23","109.980003"
"2017-06-26","109.730003"
"2017-06-27","109.519997"
"2017-06-28","109.900002"
"2017-06-29","109.400002"
"2017-06-30","109.449997"
"2017-07-03","109.269997"
"2017-07-05","109.199997"
"2017-07-06","109.260002"
"2017-07-07","109.110001"
"2017-07-10","109.320000"
"2017-07-11","109.250000"
"2017-07-12","109.169998"
"2017-07-13","109.209999"
"2017-07-14","109.400002"
"2017-07-17","109.449997"
"2017-07-18","109.459999"
"2017-07-19","109.599998"
"2017-07-20","109.709999"
"2017-07-21","109.860001"
"2017-07-24","109.550003"
"2017-07-25","109.709999"
"2017-07-26","109.930000"
"2017-07-27","110.339996"
"2017-07-28","110.220001"
"2017-07-31","110.330002"
"2017-08-01","111.099998"
"2017-08-02","110.879997"
"2017-08-03","110.660004"
"2017-08-04","112.419998"
"2017-08-07","112.959999"
"2017-08-08","112.980003"
"2017-08-09","113.089996"
"2017-08-10","112.120003"
"2017-08-11","112.199997"
"2017-08-14","112.519997"
"2017-08-15","112.830002"
"2017-08-16","112.790001"
"2017-08-17","112.470001"
"2017-08-18","112.449997"
"2017-08-21","112.349998"
"2017-08-22","112.349998"
"2017-08-23","112.300003"
"2017-08-24","112.010002"
"2017-08-25","112.230003"
"2017-08-28","112.570000"
"2017-08-29","112.309998"
"2017-08-30","112.400002"
"2017-08-31","112.959999"
"2017-09-01","112.900002"
"2017-09-05","112.419998"
"2017-09-06","112.160004"
"2017-09-07","112.660004"
"2017-09-08","112.300003"
"2017-09-11","112.550003"
"2017-09-12","112.779999"
"2017-09-13","112.629997"
"2017-09-14","112.400002"
"2017-09-15","112.839996"
"2017-09-18","112.989998"
"2017-09-19","112.919998"
"2017-09-20","112.550003"
"2017-09-21","112.720001"
"2017-09-22","112.639999"
"2017-09-25","112.419998"
"2017-09-26","112.370003"
"2017-09-27","112.730003"
"2017-09-28","112.870003"
"2017-09-29","113.089996"
"2017-10-02","113.120003"
"2017-10-03","113.360001"
"2017-10-04","113.709999"
"2017-10-05","113.680000"
"2017-10-06","113.949997"
"2017-10-09","114.519997"
"2017-10-10","115.000000"
"2017-10-11","115.459999"
"2017-10-12","115.180000"
"2017-10-13","115.169998"
"2017-10-16","114.940002"
"2017-10-17","115.150002"
"2017-10-18","115.360001"
"2017-10-19","115.489998"
"2017-10-20","115.879997"
"2017-10-23","116.400002"
"2017-10-24","116.790001"
"2017-10-25","116.489998"
"2017-10-26","116.620003"
"2017-10-27","116.930000"
"2017-10-30","116.730003"
"2017-10-31","117.050003"
"2017-11-01","117.300003"
"2017-11-02","117.459999"
"2017-11-03","115.019997"
"2017-11-06","116.720001"
"2017-11-07","116.660004"
"2017-11-08","116.339996"
"2017-11-09","115.309998"
"2017-11-10","116.050003"
"2017-11-13","115.650002"
"2017-11-14","115.500000"
"2017-11-15","115.000000"
"2017-11-16","115.190002"
"2017-11-17","115.500000"
"2017-11-20","115.180000"
"2017-11-21","115.320000"
"2017-11-22","115.150002"
"2017-11-24","114.650002"
"2017-11-27","114.529999"
"2017-11-28","113.790001"
"2017-11-29","113.000000"
"2017-11-30","113.389999"
"2017-12-01","114.779999"
"2017-12-04","113.870003"
"2017-12-05","113.750000"
"2017-12-06","114.330002"
"2017-12-07","115.129997"
"2017-12-08","115.290001"
"2017-12-11","115.839996"
"2017-12-12","115.639999"
"2017-12-13","116.059998"
"2017-12-14","115.879997"
"2017-12-15","116.349998"
"2017-12-18","116.790001"
"2017-12-19","116.449997"
"2017-12-20","116.739998"
"2017-12-21","116.699997"
"2017-12-22","116.699997"
"2017-12-26","116.570000"
"2017-12-27","116.690002"
"2017-12-28","116.980003"
"2017-12-29","117.089996"
"2018-01-02","117.949997"
"2018-01-03","118.080002"
"2018-01-04","117.870003"
"2018-01-05","118.050003"
"2018-01-08","118.279999"
"2018-01-09","118.449997"
"2018-01-10","119.150002"
"2018-01-11","119.250000"
"2018-01-12","119.580002"
"2018-01-16","119.400002"
"2018-01-17","119.339996"
"2018-01-18","120.000000"
"2018-01-19","120.449997"
"2018-01-22","121.080002"
"2018-01-23","120.849998"
"2018-01-24","120.459999"
"2018-01-25","120.199997"
"2018-01-26","120.339996"
"2018-01-29","120.550003"
"2018-01-30","120.209999"
"2018-01-31","120.320000"
"2018-02-01","121.300003"
"2018-02-02","120.620003"
"2018-02-05","118.190002"
"2018-02-06","118.150002"
"2018-02-07","116.410004"
"2018-02-08","115.940002"
"2018-02-09","115.779999"
"2018-02-12","116.540001"
"2018-02-13","116.199997"
"2018-02-14","114.879997"
"2018-02-15","116.919998"
"2018-02-16","118.500000"
"2018-02-20","125.559998"
"2018-02-21","125.599998"
"2018-02-22","125.709999"
"2018-02-23","125.440002"
"2018-02-26","124.459999"
"2018-02-27","124.650002"
"2018-02-28","124.660004"
"2018-03-01","123.769997"
"2018-03-02","124.089996"
"2018-03-05","124.779999"
"2018-03-06","124.400002"
"2018-03-07","123.779999"
"2018-03-08","123.699997"
"2018-03-09","123.680000"
"2018-03-12","123.620003"
"2018-03-13","122.629997"
"2018-03-14","122.300003"
"2018-03-15","121.879997"
"2018-03-16","122.250000"
"2018-03-19","122.629997"
"2018-03-20","123.099998"
"2018-03-21","121.959999"
"2018-03-22","120.919998"
"2018-03-23","120.190002"
"2018-03-26","121.610001"
"2018-03-27","121.519997"
"2018-03-28","116.260002"
"2018-03-29","117.000000"
"2018-04-02","115.220001"
"2018-04-03","116.410004"
"2018-04-04","115.430000"
"2018-04-05","114.779999"
"2018-04-06","113.730003"
"2018-04-09","114.339996"
"2018-04-10","116.610001"
"2018-04-11","115.879997"
"2018-04-12","114.169998"
"2018-04-13","113.440002"
"2018-04-16","112.830002"
"2018-04-17","113.160004"
"2018-04-18","112.989998"
"2018-04-19","107.169998"
"2018-04-20","105.150002"
"2018-04-23","103.169998"
"2018-04-24","101.709999"
"2018-04-25","101.190002"
"2018-04-26","102.489998"
"2018-04-27","105.400002"
"2018-04-30","104.900002"
"2018-05-01","103.989998"
"2018-05-02","102.720001"
"2018-05-03","92.360001"
"2018-05-04","100.279999"
"2018-05-07","98.459999"
"2018-05-08","98.790001"
"2018-05-09","98.639999"
"2018-05-10","99.290001"
"2018-05-11","99.010002"
"2018-05-14","110.739998"
"2018-05-15","110.050003"
"2018-05-16","108.839996"
"2018-05-17","106.709999"
"2018-05-18","111.019997"
"2018-05-21","114.650002"
"2018-05-22","115.459999"
"2018-05-23","112.550003"
"2018-05-24","111.510002"
"2018-05-25","116.790001"
"2018-05-29","116.279999"
"2018-05-30","115.580002"
"2018-05-31","114.000000"
"2018-06-01","114.000000"
"2018-06-04","110.699997"
"2018-06-05","116.360001"
"2018-06-06","114.519997"
"2018-06-07","120.070000"
"2018-06-08","120.169998"
"2018-06-11","118.290001"
"2018-06-12","115.250000"
"2018-06-13","111.449997"
"2018-06-14","113.010002"
"2018-06-15","113.160004"
"2018-06-18","111.449997"
"2018-06-19","108.989998"
"2018-06-20","112.919998"
"2018-06-21","112.839996"
"2018-06-22","115.070000"
"2018-06-25","110.139999"
"2018-06-26","109.779999"
"2018-06-27","109.360001"
"2018-06-28","110.250000"
"2018-06-29","109.269997"
"2018-07-02","108.800003"
"2018-07-03","106.870003"
"2018-07-05","106.680000"
"2018-07-06","107.470001"
"2018-07-09","107.370003"
"2018-07-10","110.360001"
"2018-07-11","107.599998"
"2018-07-12","108.389999"
"2018-07-13","107.519997"
"2018-07-16","104.050003"
"2018-07-17","103.669998"
"2018-07-18","106.489998"
"2018-07-19","103.540001"
"2018-07-20","103.349998"
"2018-07-23","105.089996"
"2018-07-24","100.660004"
"2018-07-25","98.370003"
"2018-07-26","92.809998"
"2018-07-27","94.970001"
"2018-07-30","94.830002"
"2018-07-31","95.339996"
"2018-08-01","95.400002"
"2018-08-02","95.599998"
"2018-08-03","95.919998"
"2018-08-06","96.290001"
"2018-08-07","95.970001"
"2018-08-08","95.800003"
"2018-08-09","95.680000"
"2018-08-10","94.559998"
"2018-08-13","93.160004"
"2018-08-14","91.190002"
"2018-08-15","89.760002"
"2018-08-16","89.639999"
"2018-08-17","89.769997"
"2018-08-20","90.129997"
"2018-08-21","91.959999"
"2018-08-22","91.220001"
"2018-08-23","90.680000"
"2018-08-24","91.980003"
"2018-08-27","92.309998"
"2018-08-28","93.190002"
"2018-08-29","93.820000"
"2018-08-30","92.190002"
"2018-08-31","93.139999"
"2018-09-04","94.660004"
"2018-09-05","93.879997"
"2018-09-06","93.989998"
"2018-09-07","94.019997"
"2018-09-10","93.680000"
"2018-09-11","89.570000"
"2018-09-12","88.800003"
"2018-09-13","91.910004"
"2018-09-14","92.760002"
"2018-09-17","90.150002"
"2018-09-18","91.680000"
"2018-09-19","92.180000"
"2018-09-20","93.889999"
"2018-09-21","93.730003"
"2018-09-24","91.089996"
"2018-09-25","86.510002"
"2018-09-26","85.290001"
"2018-09-27","85.519997"
"2018-09-28","85.500000"
"2018-10-01","85.029999"
"2018-10-02","85.080002"
"2018-10-03","86.120003"
"2018-10-04","82.949997"
"2018-10-05","83.209999"
"2018-10-08","82.150002"
"2018-10-09","80.980003"
"2018-10-10","78.160004"
"2018-10-11","77.290001"
"2018-10-12","78.559998"
"2018-10-15","77.889999"
"2018-10-16","81.190002"
"2018-10-17","79.870003"
"2018-10-18","77.699997"
"2018-10-19","77.699997"
"2018-10-22","76.480003"
"2018-10-23","77.720001"
"2018-10-24","71.230003"
"2018-10-25","73.750000"
"2018-10-26","70.949997"
"2018-10-29","70.720001"
"2018-10-30","75.489998"
"2018-10-31","74.989998"
"2018-11-01","84.089996"
"2018-11-02","84.080002"
"2018-11-05","82.860001"
"2018-11-06","84.540001"
"2018-11-07","85.449997"
"2018-11-08","84.620003"
"2018-11-09","83.690002"
"2018-11-12","79.279999"
"2018-11-13","81.750000"
"2018-11-14","82.080002"
"2018-11-15","84.620003"
"2018-11-16","84.970001"
"2018-11-19","81.360001"
"2018-11-20","81.410004"
