"date, price"
"2016-11-07","86.029999"
"2016-11-08","88.339996"
"2016-11-09","84.940002"
"2016-11-10","81.419998"
"2016-11-11","81.209999"
"2016-11-14","80.080002"
"2016-11-15","81.139999"
"2016-11-16","82.400002"
"2016-11-17","82.839996"
"2016-11-18","82.529999"
"2016-11-21","83.639999"
"2016-11-22","84.089996"
"2016-11-23","82.440002"
"2016-11-25","82.949997"
"2016-11-28","83.220001"
"2016-11-29","84.000000"
"2016-11-30","81.650002"
"2016-12-01","80.489998"
"2016-12-02","80.910004"
"2016-12-05","80.279999"
"2016-12-06","79.959999"
"2016-12-07","82.949997"
"2016-12-08","82.309998"
"2016-12-09","83.779999"
"2016-12-12","84.199997"
"2016-12-13","84.940002"
"2016-12-14","84.360001"
"2016-12-15","85.370003"
"2016-12-16","86.459999"
"2016-12-19","86.599998"
"2016-12-20","85.980003"
"2016-12-21","86.610001"
"2016-12-22","87.279999"
"2016-12-23","87.570000"
"2016-12-27","87.580002"
"2016-12-28","87.309998"
"2016-12-29","87.930000"
"2016-12-30","87.320000"
"2017-01-03","87.529999"
"2017-01-04","87.029999"
"2017-01-05","86.529999"
"2017-01-06","86.309998"
"2017-01-09","86.070000"
"2017-01-10","85.910004"
"2017-01-11","86.760002"
"2017-01-12","87.419998"
"2017-01-13","87.029999"
"2017-01-17","87.919998"
"2017-01-18","88.349998"
"2017-01-19","87.849998"
"2017-01-20","88.949997"
"2017-01-23","88.800003"
"2017-01-24","88.690002"
"2017-01-25","88.839996"
"2017-01-26","89.410004"
"2017-01-27","89.430000"
"2017-01-30","89.080002"
"2017-01-31","89.290001"
"2017-02-01","88.410004"
"2017-02-02","88.610001"
"2017-02-03","89.269997"
"2017-02-06","88.699997"
"2017-02-07","88.809998"
"2017-02-08","89.190002"
"2017-02-09","89.779999"
"2017-02-10","90.199997"
"2017-02-13","90.580002"
"2017-02-14","90.809998"
"2017-02-15","91.095001"
"2017-02-16","87.279999"
"2017-02-17","96.650002"
"2017-02-21","94.870003"
"2017-02-22","93.360001"
"2017-02-23","92.940002"
"2017-02-24","93.080002"
"2017-02-27","90.610001"
"2017-02-28","91.510002"
"2017-03-01","91.430000"
"2017-03-02","91.279999"
"2017-03-03","91.500000"
"2017-03-06","91.160004"
"2017-03-07","90.800003"
"2017-03-08","90.900002"
"2017-03-09","91.529999"
"2017-03-10","91.510002"
"2017-03-13","91.180000"
"2017-03-14","91.059998"
"2017-03-15","91.839996"
"2017-03-16","92.769997"
"2017-03-17","91.980003"
"2017-03-20","92.360001"
"2017-03-21","91.900002"
"2017-03-22","92.290001"
"2017-03-23","92.010002"
"2017-03-24","91.680000"
"2017-03-27","91.250000"
"2017-03-28","91.410004"
"2017-03-29","91.489998"
"2017-03-30","91.099998"
"2017-03-31","90.809998"
"2017-04-03","91.059998"
"2017-04-04","91.220001"
"2017-04-05","91.419998"
"2017-04-06","90.949997"
"2017-04-07","90.699997"
"2017-04-10","90.889999"
"2017-04-11","90.830002"
"2017-04-12","91.930000"
"2017-04-13","91.500000"
"2017-04-17","91.580002"
"2017-04-18","92.500000"
"2017-04-19","91.849998"
"2017-04-20","92.040001"
"2017-04-21","91.599998"
"2017-04-24","92.559998"
"2017-04-25","92.290001"
"2017-04-26","90.919998"
"2017-04-27","90.830002"
"2017-04-28","90.389999"
"2017-05-01","89.470001"
"2017-05-02","89.000000"
"2017-05-03","89.139999"
"2017-05-04","89.699997"
"2017-05-05","89.629997"
"2017-05-08","89.480003"
"2017-05-09","89.199997"
"2017-05-10","89.330002"
"2017-05-11","89.279999"
"2017-05-12","88.949997"
"2017-05-15","89.449997"
"2017-05-16","89.110001"
"2017-05-17","89.510002"
"2017-05-18","90.160004"
"2017-05-19","90.279999"
"2017-05-22","91.180000"
"2017-05-23","91.870003"
"2017-05-24","92.589996"
"2017-05-25","92.809998"
"2017-05-26","92.989998"
"2017-05-30","92.459999"
"2017-05-31","92.199997"
"2017-06-01","92.730003"
"2017-06-02","93.540001"
"2017-06-05","93.440002"
"2017-06-06","93.209999"
"2017-06-07","93.769997"
"2017-06-08","92.570000"
"2017-06-09","90.830002"
"2017-06-12","91.250000"
"2017-06-13","91.589996"
"2017-06-14","91.459999"
"2017-06-15","91.650002"
"2017-06-16","89.410004"
"2017-06-19","89.849998"
"2017-06-20","89.279999"
"2017-06-21","89.400002"
"2017-06-22","89.099998"
"2017-06-23","88.849998"
"2017-06-26","88.940002"
"2017-06-27","87.510002"
"2017-06-28","87.820000"
"2017-06-29","85.760002"
"2017-06-30","85.639999"
"2017-07-03","84.470001"
"2017-07-05","83.790001"
"2017-07-06","82.820000"
"2017-07-07","83.040001"
"2017-07-10","82.769997"
"2017-07-11","83.750000"
"2017-07-12","84.699997"
"2017-07-13","84.849998"
"2017-07-14","85.650002"
"2017-07-17","85.599998"
"2017-07-18","85.599998"
"2017-07-19","85.690002"
"2017-07-20","85.900002"
"2017-07-21","86.160004"
"2017-07-24","86.220001"
"2017-07-25","87.419998"
"2017-07-26","87.660004"
"2017-07-27","88.190002"
"2017-07-28","87.639999"
"2017-07-31","87.459999"
"2017-08-01","86.669998"
"2017-08-02","86.870003"
"2017-08-03","86.510002"
"2017-08-04","86.660004"
"2017-08-07","87.019997"
"2017-08-08","86.160004"
"2017-08-09","86.459999"
"2017-08-10","85.889999"
"2017-08-11","86.470001"
"2017-08-14","87.019997"
"2017-08-15","86.739998"
"2017-08-16","86.500000"
"2017-08-17","85.110001"
"2017-08-18","84.489998"
"2017-08-21","84.550003"
"2017-08-22","85.050003"
"2017-08-23","84.750000"
"2017-08-24","82.800003"
"2017-08-25","82.599998"
"2017-08-28","82.139999"
"2017-08-29","81.440002"
"2017-08-30","81.930000"
"2017-08-31","80.750000"
"2017-09-01","80.849998"
"2017-09-05","81.150002"
"2017-09-06","81.330002"
"2017-09-07","81.459999"
"2017-09-08","81.720001"
"2017-09-11","82.550003"
"2017-09-12","82.180000"
"2017-09-13","81.910004"
"2017-09-14","81.279999"
"2017-09-15","81.430000"
"2017-09-18","81.400002"
"2017-09-19","80.830002"
"2017-09-20","79.870003"
"2017-09-21","79.010002"
"2017-09-22","77.519997"
"2017-09-25","78.419998"
"2017-09-26","78.589996"
"2017-09-27","78.230003"
"2017-09-28","77.970001"
"2017-09-29","77.550003"
"2017-10-02","77.849998"
"2017-10-03","77.820000"
"2017-10-04","77.769997"
"2017-10-05","78.250000"
"2017-10-06","78.180000"
"2017-10-09","77.330002"
"2017-10-10","78.139999"
"2017-10-11","78.190002"
"2017-10-12","78.150002"
"2017-10-13","77.739998"
"2017-10-16","77.650002"
"2017-10-17","77.540001"
"2017-10-18","77.099998"
"2017-10-19","76.470001"
"2017-10-20","76.709999"
"2017-10-23","77.059998"
"2017-10-24","77.220001"
"2017-10-25","77.330002"
"2017-10-26","77.300003"
"2017-10-27","77.300003"
"2017-10-30","75.269997"
"2017-10-31","77.330002"
"2017-11-01","77.699997"
"2017-11-02","78.029999"
"2017-11-03","78.000000"
"2017-11-06","77.000000"
"2017-11-07","78.180000"
"2017-11-08","79.580002"
"2017-11-09","79.410004"
"2017-11-10","79.720001"
"2017-11-13","79.849998"
"2017-11-14","79.379997"
"2017-11-15","78.779999"
"2017-11-16","79.680000"
"2017-11-17","79.629997"
"2017-11-20","79.930000"
"2017-11-21","80.010002"
"2017-11-22","79.820000"
"2017-11-24","79.760002"
"2017-11-27","79.610001"
"2017-11-28","78.980003"
"2017-11-29","81.089996"
"2017-11-30","81.370003"
"2017-12-01","81.209999"
"2017-12-04","81.919998"
"2017-12-05","80.639999"
"2017-12-06","80.489998"
"2017-12-07","79.360001"
"2017-12-08","78.480003"
"2017-12-11","78.370003"
"2017-12-12","78.949997"
"2017-12-13","79.279999"
"2017-12-14","78.980003"
"2017-12-15","79.540001"
"2017-12-18","79.370003"
"2017-12-19","78.519997"
"2017-12-20","77.379997"
"2017-12-21","77.879997"
"2017-12-22","78.239998"
"2017-12-26","78.110001"
"2017-12-27","77.980003"
"2017-12-28","77.919998"
"2017-12-29","77.760002"
"2018-01-02","77.019997"
"2018-01-03","77.010002"
"2018-01-04","77.910004"
"2018-01-05","77.839996"
"2018-01-08","78.480003"
"2018-01-09","78.620003"
"2018-01-10","77.889999"
"2018-01-11","77.129997"
"2018-01-12","77.349998"
"2018-01-16","78.639999"
"2018-01-17","80.070000"
"2018-01-18","79.269997"
"2018-01-19","79.660004"
"2018-01-22","80.169998"
"2018-01-23","80.269997"
"2018-01-24","79.860001"
"2018-01-25","79.669998"
"2018-01-26","79.389999"
"2018-01-29","78.419998"
"2018-01-30","78.500000"
"2018-01-31","78.389999"
"2018-02-01","78.570000"
"2018-02-02","77.190002"
"2018-02-05","74.260002"
"2018-02-06","74.309998"
"2018-02-07","73.550003"
"2018-02-08","71.580002"
"2018-02-09","71.379997"
"2018-02-12","71.809998"
"2018-02-13","71.709999"
"2018-02-14","71.919998"
"2018-02-15","72.709999"
"2018-02-16","70.800003"
"2018-02-20","68.690002"
"2018-02-21","67.470001"
"2018-02-22","67.639999"
"2018-02-23","69.019997"
"2018-02-26","69.739998"
"2018-02-27","67.870003"
"2018-02-28","67.050003"
"2018-03-01","66.889999"
"2018-03-02","67.169998"
"2018-03-05","67.430000"
"2018-03-06","67.769997"
"2018-03-07","67.459999"
"2018-03-08","66.989998"
"2018-03-09","67.230003"
"2018-03-12","67.699997"
"2018-03-13","67.370003"
"2018-03-14","66.580002"
"2018-03-15","65.459999"
"2018-03-16","65.360001"
"2018-03-19","63.950001"
"2018-03-20","63.180000"
"2018-03-21","61.990002"
"2018-03-22","60.529999"
"2018-03-23","60.029999"
"2018-03-26","61.650002"
"2018-03-27","60.700001"
"2018-03-28","61.369999"
"2018-03-29","62.290001"
"2018-04-02","60.060001"
"2018-04-03","60.240002"
"2018-04-04","61.380001"
"2018-04-05","61.310001"
"2018-04-06","60.540001"
"2018-04-09","60.650002"
"2018-04-10","61.250000"
"2018-04-11","61.540001"
"2018-04-12","60.939999"
"2018-04-13","60.919998"
"2018-04-16","61.189999"
"2018-04-17","61.689999"
"2018-04-18","60.790001"
"2018-04-19","59.730000"
"2018-04-20","58.220001"
"2018-04-23","57.680000"
"2018-04-24","56.529999"
"2018-04-25","56.849998"
"2018-04-26","57.330002"
"2018-04-27","57.660000"
"2018-04-30","56.380001"
"2018-05-01","55.700001"
"2018-05-02","54.200001"
"2018-05-03","54.950001"
"2018-05-04","58.009998"
"2018-05-07","58.830002"
"2018-05-08","58.759998"
"2018-05-09","58.480000"
"2018-05-10","59.040001"
"2018-05-11","59.240002"
"2018-05-14","59.279999"
"2018-05-15","59.040001"
"2018-05-16","59.290001"
"2018-05-17","58.060001"
"2018-05-18","56.790001"
"2018-05-21","56.450001"
"2018-05-22","56.580002"
"2018-05-23","56.980000"
"2018-05-24","57.060001"
"2018-05-25","57.770000"
"2018-05-29","57.400002"
"2018-05-30","58.840000"
"2018-05-31","57.480000"
"2018-06-01","57.650002"
"2018-06-04","58.419998"
"2018-06-05","57.919998"
"2018-06-06","57.919998"
"2018-06-07","57.669998"
"2018-06-08","58.470001"
"2018-06-11","59.880001"
"2018-06-12","60.119999"
"2018-06-13","60.099998"
"2018-06-14","60.669998"
"2018-06-15","61.610001"
"2018-06-18","60.869999"
"2018-06-19","62.139999"
"2018-06-20","63.040001"
"2018-06-21","62.570000"
"2018-06-22","63.209999"
"2018-06-25","63.320000"
"2018-06-26","63.209999"
"2018-06-27","62.689999"
"2018-06-28","62.650002"
"2018-06-29","62.820000"
"2018-07-02","62.090000"
"2018-07-03","62.639999"
"2018-07-05","63.950001"
"2018-07-06","64.430000"
"2018-07-09","63.970001"
"2018-07-10","64.000000"
"2018-07-11","63.740002"
"2018-07-12","63.639999"
"2018-07-13","63.849998"
"2018-07-16","62.639999"
"2018-07-17","63.049999"
"2018-07-18","61.590000"
"2018-07-19","61.340000"
"2018-07-20","60.689999"
"2018-07-23","60.299999"
"2018-07-24","59.669998"
"2018-07-25","59.840000"
"2018-07-26","60.480000"
"2018-07-27","60.259998"
"2018-07-30","60.279999"
"2018-07-31","60.250000"
"2018-08-01","59.279999"
"2018-08-02","59.400002"
"2018-08-03","64.480003"
"2018-08-06","62.299999"
"2018-08-07","61.320000"
"2018-08-08","60.279999"
"2018-08-09","60.000000"
"2018-08-10","59.650002"
"2018-08-13","59.279999"
"2018-08-14","59.520000"
"2018-08-15","59.090000"
"2018-08-16","60.029999"
"2018-08-17","61.020000"
"2018-08-20","60.639999"
"2018-08-21","59.840000"
"2018-08-22","59.549999"
"2018-08-23","58.799999"
"2018-08-24","59.029999"
"2018-08-27","59.570000"
"2018-08-28","58.790001"
"2018-08-29","59.299999"
"2018-08-30","58.220001"
"2018-08-31","58.270000"
"2018-09-04","56.660000"
"2018-09-05","57.000000"
"2018-09-06","56.799999"
"2018-09-07","56.590000"
"2018-09-10","57.240002"
"2018-09-11","57.759998"
"2018-09-12","59.119999"
"2018-09-13","59.490002"
"2018-09-14","58.970001"
"2018-09-17","58.349998"
"2018-09-18","57.099998"
"2018-09-19","56.889999"
"2018-09-20","57.570000"
"2018-09-21","57.119999"
"2018-09-24","56.520000"
"2018-09-25","55.660000"
"2018-09-26","55.169998"
"2018-09-27","55.040001"
"2018-09-28","55.110001"
"2018-10-01","55.540001"
"2018-10-02","55.930000"
"2018-10-03","55.599998"
"2018-10-04","55.520000"
"2018-10-05","55.889999"
"2018-10-08","57.060001"
"2018-10-09","56.070000"
"2018-10-10","55.740002"
"2018-10-11","53.820000"
"2018-10-12","54.240002"
"2018-10-15","54.470001"
"2018-10-16","55.439999"
"2018-10-17","56.400002"
"2018-10-18","55.540001"
"2018-10-19","57.560001"
"2018-10-22","56.209999"
"2018-10-23","56.599998"
"2018-10-24","55.779999"
"2018-10-25","55.980000"
"2018-10-26","54.650002"
"2018-10-29","55.520000"
"2018-10-30","55.849998"
"2018-10-31","54.970001"
"2018-11-01","56.200001"
"2018-11-02","50.730000"
"2018-11-05","52.389999"
"2018-11-06","53.459999"
"2018-11-07","53.549999"
"2018-11-08","53.310001"
"2018-11-09","53.990002"
"2018-11-12","53.669998"
"2018-11-13","53.380001"
"2018-11-14","52.639999"
"2018-11-15","51.990002"
"2018-11-16","52.080002"
"2018-11-19","51.889999"
"2018-11-20","50.939999"
"2018-11-21","51.160000"
"2018-11-23","51.040001"
"2018-11-26","51.070000"
"2018-11-27","51.799999"
"2018-11-28","51.180000"
"2018-11-29","51.189999"
"2018-11-30","51.119999"
"2018-12-03","51.419998"
"2018-12-04","49.980000"
"2018-12-06","49.520000"
"2018-12-07","48.709999"
"2018-12-10","48.270000"
"2018-12-11","48.380001"
"2018-12-12","48.259998"
"2018-12-13","48.470001"
"2018-12-14","47.459999"
"2018-12-17","46.820000"
"2018-12-18","46.150002"
"2018-12-19","45.090000"
"2018-12-20","44.849998"
"2018-12-21","44.049999"
"2018-12-24","42.540001"
"2018-12-26","43.290001"
"2018-12-27","43.759998"
"2018-12-28","43.570000"
"2018-12-31","43.040001"
"2019-01-02","43.340000"
"2019-01-03","43.310001"
"2019-01-04","44.490002"
"2019-01-07","45.330002"
"2019-01-08","45.369999"
"2019-01-09","45.130001"
"2019-01-10","45.599998"
"2019-01-11","45.610001"
"2019-01-14","46.250000"
"2019-01-15","46.910000"
"2019-01-16","46.840000"
"2019-01-17","47.080002"
"2019-01-18","47.529999"
"2019-01-22","47.279999"
"2019-01-23","47.060001"
"2019-01-24","46.540001"
"2019-01-25","46.750000"
"2019-01-28","46.900002"
"2019-01-29","46.880001"
"2019-01-30","46.750000"
"2019-01-31","48.060001"
"2019-02-01","47.759998"
"2019-02-04","47.730000"
"2019-02-05","48.139999"
"2019-02-06","47.689999"
"2019-02-07","47.230000"
"2019-02-08","47.459999"
"2019-02-11","47.330002"
"2019-02-12","48.110001"
"2019-02-13","47.639999"
"2019-02-14","47.340000"
"2019-02-15","47.619999"
"2019-02-19","47.770000"
"2019-02-20","48.259998"
"2019-02-21","48.180000"
"2019-02-22","34.950001"
"2019-02-25","34.230000"
"2019-02-26","33.119999"
"2019-02-27","32.200001"
"2019-02-28","33.189999"
"2019-03-01","32.400002"
"2019-03-04","33.230000"
"2019-03-05","33.040001"
"2019-03-06","32.860001"
"2019-03-07","31.889999"
"2019-03-08","32.099998"
"2019-03-11","32.169998"
"2019-03-12","31.990000"
"2019-03-13","32.299999"
"2019-03-14","31.870001"
"2019-03-15","32.090000"
"2019-03-18","32.029999"
"2019-03-19","32.130001"
"2019-03-20","32.020000"
"2019-03-21","32.750000"
"2019-03-22","32.290001"
"2019-03-25","32.500000"
"2019-03-26","32.900002"
"2019-03-27","32.639999"
"2019-03-28","32.889999"
"2019-03-29","32.650002"
"2019-04-01","32.500000"
"2019-04-02","32.080002"
"2019-04-03","32.250000"
"2019-04-04","32.689999"
"2019-04-05","33.169998"
"2019-04-08","33.189999"
"2019-04-09","32.950001"
"2019-04-10","32.980000"
"2019-04-11","32.990002"
"2019-04-12","33.070000"
"2019-04-15","33.139999"
"2019-04-16","33.040001"
"2019-04-17","32.889999"
"2019-04-18","32.959999"
"2019-04-22","32.900002"
"2019-04-23","33.099998"
"2019-04-24","32.759998"
"2019-04-25","32.520000"
"2019-04-26","33.060001"
"2019-04-29","33.270000"
"2019-04-30","33.240002"
"2019-05-01","32.990002"
"2019-05-02","32.180000"
"2019-05-03","32.580002"
"2019-05-06","32.770000"
"2019-05-07","32.500000"
"2019-05-08","32.430000"
"2019-05-09","32.580002"
"2019-05-10","32.650002"
"2019-05-13","31.969999"
"2019-05-14","32.270000"
"2019-05-15","32.400002"
"2019-05-16","32.459999"
"2019-05-17","32.529999"
"2019-05-20","31.790001"
"2019-05-21","31.980000"
"2019-05-22","31.879999"
"2019-05-23","31.450001"
"2019-05-24","31.110001"
"2019-05-28","29.059999"
"2019-05-29","28.680000"
"2019-05-30","27.400000"
"2019-05-31","27.650000"
"2019-06-03","28.420000"
"2019-06-04","28.670000"
"2019-06-05","28.469999"
"2019-06-06","28.620001"
"2019-06-07","28.740000"
"2019-06-10","30.309999"
"2019-06-11","30.240000"
"2019-06-12","30.129999"
"2019-06-13","30.410000"
"2019-06-14","30.309999"
"2019-06-17","30.170000"
"2019-06-18","30.270000"
"2019-06-19","30.959999"
"2019-06-20","31.129999"
"2019-06-21","31.480000"
